"Step","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1699608275.974176--relu-lr5e-4-one-head-no-clip - train/return","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1699608275.974176--relu-lr5e-4-one-head-no-clip - train/return__MIN","SAC-RoboPianist-repertoire-150-NocturneOp9No2-v0-88-1699608275.974176--relu-lr5e-4-one-head-no-clip - train/return__MAX"
"2563077","2255.8905847598994","2255.8905847598994","2255.8905847598994"
"2563846","2246.513375790632","2246.513375790632","2246.513375790632"
"2564615","2254.512553764446","2254.512553764446","2254.512553764446"
"2565384","2249.842174817292","2249.842174817292","2249.842174817292"
"2566153","2245.8122992494646","2245.8122992494646","2245.8122992494646"
"2566922","2260.548071903857","2260.548071903857","2260.548071903857"
"2567691","2249.4833862832616","2249.4833862832616","2249.4833862832616"
"2568460","2260.518485403418","2260.518485403418","2260.518485403418"
"2569229","2245.8277424098114","2245.8277424098114","2245.8277424098114"
"2569998","2252.363892476029","2252.363892476029","2252.363892476029"
"2570767","2256.0735636370177","2256.0735636370177","2256.0735636370177"
"2571536","2252.991081620527","2252.991081620527","2252.991081620527"
"2572305","2253.9444870286516","2253.9444870286516","2253.9444870286516"
"2573074","2252.810749569511","2252.810749569511","2252.810749569511"
"2573843","2244.5427168125702","2244.5427168125702","2244.5427168125702"
"2574612","2251.1045612774087","2251.1045612774087","2251.1045612774087"
"2575381","2248.9595857239788","2248.9595857239788","2248.9595857239788"
"2576150","2262.923495640774","2262.923495640774","2262.923495640774"
"2576919","2256.8732279723686","2256.8732279723686","2256.8732279723686"
"2577688","2242.610307481751","2242.610307481751","2242.610307481751"
"2578457","2234.4896927483273","2234.4896927483273","2234.4896927483273"
"2579226","2249.7706636992493","2249.7706636992493","2249.7706636992493"
"2579995","2252.1558390279947","2252.1558390279947","2252.1558390279947"
"2580764","2240.4867955084615","2240.4867955084615","2240.4867955084615"
"2581533","2259.030748761361","2259.030748761361","2259.030748761361"
"2582302","2254.0726903614095","2254.0726903614095","2254.0726903614095"
"2583071","2242.9005428025607","2242.9005428025607","2242.9005428025607"
"2583840","2254.1714410176864","2254.1714410176864","2254.1714410176864"
"2584609","2248.9490795940073","2248.9490795940073","2248.9490795940073"
"2585378","2256.98295276619","2256.98295276619","2256.98295276619"
"2586147","2244.3443318647905","2244.3443318647905","2244.3443318647905"
"2586916","2245.3918887820246","2245.3918887820246","2245.3918887820246"
"2587685","2260.025112132592","2260.025112132592","2260.025112132592"
"2588454","2258.4913853102707","2258.4913853102707","2258.4913853102707"
"2589223","2254.385932819262","2254.385932819262","2254.385932819262"
"2589992","2260.636287881277","2260.636287881277","2260.636287881277"
"2590761","2244.084131786993","2244.084131786993","2244.084131786993"
"2591530","2246.334832670056","2246.334832670056","2246.334832670056"
"2592299","2254.949805074649","2254.949805074649","2254.949805074649"
"2593068","2245.0632494144484","2245.0632494144484","2245.0632494144484"
"2593837","2251.841891952501","2251.841891952501","2251.841891952501"
"2594606","2246.194919377418","2246.194919377418","2246.194919377418"
"2595375","2247.1074105666426","2247.1074105666426","2247.1074105666426"
"2596144","2252.989789767117","2252.989789767117","2252.989789767117"
"2596913","2253.9682055368276","2253.9682055368276","2253.9682055368276"
"2597682","2258.2371512465106","2258.2371512465106","2258.2371512465106"
"2598451","2255.3149676621706","2255.3149676621706","2255.3149676621706"
"2599220","2255.060418619091","2255.060418619091","2255.060418619091"
"2599989","2258.1666916098848","2258.1666916098848","2258.1666916098848"
"2600758","2249.5594512964603","2249.5594512964603","2249.5594512964603"
"2601527","2255.28934505336","2255.28934505336","2255.28934505336"
"2602296","2255.1049075811616","2255.1049075811616","2255.1049075811616"
"2603065","2237.6457700851993","2237.6457700851993","2237.6457700851993"
"2603834","2254.1685704316633","2254.1685704316633","2254.1685704316633"
"2604603","2257.617291461629","2257.617291461629","2257.617291461629"
"2605372","2261.080185398037","2261.080185398037","2261.080185398037"
"2606141","2245.521431566968","2245.521431566968","2245.521431566968"
"2606910","2246.096365045472","2246.096365045472","2246.096365045472"
"2607679","2247.656597335327","2247.656597335327","2247.656597335327"
"2608448","2238.2375204060263","2238.2375204060263","2238.2375204060263"
"2609217","2245.465134288997","2245.465134288997","2245.465134288997"
"2609986","2246.2164545751357","2246.2164545751357","2246.2164545751357"
"2610755","2248.406211468491","2248.406211468491","2248.406211468491"
"2611524","2256.2491671833945","2256.2491671833945","2256.2491671833945"
"2612293","2253.77843965193","2253.77843965193","2253.77843965193"
"2613062","2242.4884394734245","2242.4884394734245","2242.4884394734245"
"2613831","2249.5006409666557","2249.5006409666557","2249.5006409666557"
"2614600","2249.533451392673","2249.533451392673","2249.533451392673"
"2615369","2251.2572879825234","2251.2572879825234","2251.2572879825234"
"2616138","2248.735211862627","2248.735211862627","2248.735211862627"
"2616907","2256.441198620707","2256.441198620707","2256.441198620707"
"2617676","2256.124017455128","2256.124017455128","2256.124017455128"
"2618445","2247.049059931786","2247.049059931786","2247.049059931786"
"2619214","2253.2488253732954","2253.2488253732954","2253.2488253732954"
"2619983","2255.083772016092","2255.083772016092","2255.083772016092"
"2620752","2243.617233491709","2243.617233491709","2243.617233491709"
"2621521","2259.83145992395","2259.83145992395","2259.83145992395"
"2622290","2259.7869129301744","2259.7869129301744","2259.7869129301744"
"2623059","2246.2513572392245","2246.2513572392245","2246.2513572392245"
"2623828","2249.0720541957426","2249.0720541957426","2249.0720541957426"
"2624597","2250.8965305946335","2250.8965305946335","2250.8965305946335"
"2625366","2256.6983650879592","2256.6983650879592","2256.6983650879592"
"2626135","2242.9449465648404","2242.9449465648404","2242.9449465648404"
"2626904","2254.6707934883157","2254.6707934883157","2254.6707934883157"
"2627673","2245.782540141716","2245.782540141716","2245.782540141716"
"2628442","2245.389709041779","2245.389709041779","2245.389709041779"
"2629211","2247.0097328270117","2247.0097328270117","2247.0097328270117"
"2629980","2244.174527682319","2244.174527682319","2244.174527682319"
"2630749","2266.81970983792","2266.81970983792","2266.81970983792"
"2631518","2253.3051289005616","2253.3051289005616","2253.3051289005616"
"2632287","2254.4850141079105","2254.4850141079105","2254.4850141079105"
"2633056","2251.612622778527","2251.612622778527","2251.612622778527"
"2633825","2255.599820124566","2255.599820124566","2255.599820124566"
"2634594","2248.110886715139","2248.110886715139","2248.110886715139"
"2635363","2250.0435398569293","2250.0435398569293","2250.0435398569293"
"2636132","2244.748222639835","2244.748222639835","2244.748222639835"
"2636901","2248.1618208336204","2248.1618208336204","2248.1618208336204"
"2637670","2260.1461415076305","2260.1461415076305","2260.1461415076305"
"2638439","2245.6095199534584","2245.6095199534584","2245.6095199534584"
"2639208","2255.295638687435","2255.295638687435","2255.295638687435"
"2639977","2252.2313226775645","2252.2313226775645","2252.2313226775645"
"2640746","2254.493343860393","2254.493343860393","2254.493343860393"
"2641515","2261.0462987358264","2261.0462987358264","2261.0462987358264"
"2642284","2256.2272916882175","2256.2272916882175","2256.2272916882175"
"2643053","2252.8154852697307","2252.8154852697307","2252.8154852697307"
"2643822","2240.0148579163388","2240.0148579163388","2240.0148579163388"
"2644591","2258.5668555757397","2258.5668555757397","2258.5668555757397"
"2645360","2239.930167571685","2239.930167571685","2239.930167571685"
"2646129","2259.9470762775472","2259.9470762775472","2259.9470762775472"
"2646898","2244.372498338086","2244.372498338086","2244.372498338086"
"2647667","2262.5243551766603","2262.5243551766603","2262.5243551766603"
"2648436","2255.1002631464457","2255.1002631464457","2255.1002631464457"
"2649205","2254.2518403354443","2254.2518403354443","2254.2518403354443"
"2649974","2248.6491959247046","2248.6491959247046","2248.6491959247046"
"2650743","2252.6058839410257","2252.6058839410257","2252.6058839410257"
"2651512","2259.2336452632903","2259.2336452632903","2259.2336452632903"
"2652281","2250.5944225460116","2250.5944225460116","2250.5944225460116"
"2653050","2252.547549862007","2252.547549862007","2252.547549862007"
"2653819","2252.6801559038545","2252.6801559038545","2252.6801559038545"
"2654588","2260.7619982656784","2260.7619982656784","2260.7619982656784"
"2655357","2246.1329542632293","2246.1329542632293","2246.1329542632293"
"2656126","2253.688738335647","2253.688738335647","2253.688738335647"
"2656895","2253.8888080723727","2253.8888080723727","2253.8888080723727"
"2657664","2256.381561610951","2256.381561610951","2256.381561610951"
"2658433","2257.765930812496","2257.765930812496","2257.765930812496"
"2659202","2246.1433933821763","2246.1433933821763","2246.1433933821763"
"2659971","2238.545797985539","2238.545797985539","2238.545797985539"
"2660740","2248.3664637815054","2248.3664637815054","2248.3664637815054"
"2661509","2259.5770452288966","2259.5770452288966","2259.5770452288966"
"2662278","2256.201493624699","2256.201493624699","2256.201493624699"
"2663047","2263.258720556905","2263.258720556905","2263.258720556905"
"2663816","2251.838835972387","2251.838835972387","2251.838835972387"
"2664585","2252.413857515993","2252.413857515993","2252.413857515993"
"2665354","2244.922416335842","2244.922416335842","2244.922416335842"
"2666123","2258.238353268077","2258.238353268077","2258.238353268077"
"2666892","2257.627072777204","2257.627072777204","2257.627072777204"
"2667661","2250.942548038314","2250.942548038314","2250.942548038314"
"2668430","2253.2190008733924","2253.2190008733924","2253.2190008733924"
"2669199","2262.9826809173887","2262.9826809173887","2262.9826809173887"
"2669968","2257.1812712407163","2257.1812712407163","2257.1812712407163"
"2670737","2247.62001891626","2247.62001891626","2247.62001891626"
"2671506","2246.787619059486","2246.787619059486","2246.787619059486"
"2672275","2253.0456525584473","2253.0456525584473","2253.0456525584473"
"2673044","2254.4387841899193","2254.4387841899193","2254.4387841899193"
"2673813","2260.826421835919","2260.826421835919","2260.826421835919"
"2674582","2256.229139850938","2256.229139850938","2256.229139850938"
"2675351","2258.730560539161","2258.730560539161","2258.730560539161"
"2676120","2247.4070149804916","2247.4070149804916","2247.4070149804916"
"2676889","2263.8949697049547","2263.8949697049547","2263.8949697049547"
"2677658","2253.502092207233","2253.502092207233","2253.502092207233"
"2678427","2236.1925990902064","2236.1925990902064","2236.1925990902064"
"2679196","2259.5891793256665","2259.5891793256665","2259.5891793256665"
"2679965","2253.6332794307427","2253.6332794307427","2253.6332794307427"
"2680734","2257.428006742745","2257.428006742745","2257.428006742745"
"2681503","2267.4449372010417","2267.4449372010417","2267.4449372010417"
"2682272","2262.4468702582853","2262.4468702582853","2262.4468702582853"
"2683041","2260.7707895914905","2260.7707895914905","2260.7707895914905"
"2683810","2260.334205597613","2260.334205597613","2260.334205597613"
"2684579","2258.574975406932","2258.574975406932","2258.574975406932"
"2685348","2247.632703485168","2247.632703485168","2247.632703485168"
"2686117","2261.770351684291","2261.770351684291","2261.770351684291"
"2686886","2256.1007782599036","2256.1007782599036","2256.1007782599036"
"2687655","2259.270541116996","2259.270541116996","2259.270541116996"
"2688424","2253.783933106672","2253.783933106672","2253.783933106672"
"2689193","2249.9987707250666","2249.9987707250666","2249.9987707250666"
"2689962","2250.4638554976377","2250.4638554976377","2250.4638554976377"
"2690731","2235.2533797263914","2235.2533797263914","2235.2533797263914"
"2691500","2255.4272370306003","2255.4272370306003","2255.4272370306003"
"2692269","2251.0694373665415","2251.0694373665415","2251.0694373665415"
"2693038","2251.4501621001923","2251.4501621001923","2251.4501621001923"
"2693807","2252.624302915784","2252.624302915784","2252.624302915784"
"2694576","2252.0337766167145","2252.0337766167145","2252.0337766167145"
"2695345","2254.5772640751256","2254.5772640751256","2254.5772640751256"
"2696114","2252.280951662805","2252.280951662805","2252.280951662805"
"2696883","2243.8744501505957","2243.8744501505957","2243.8744501505957"
"2697652","2244.7189473030267","2244.7189473030267","2244.7189473030267"
"2698421","2256.3767771347893","2256.3767771347893","2256.3767771347893"
"2699190","2254.633069551195","2254.633069551195","2254.633069551195"
"2699959","2252.9260076642913","2252.9260076642913","2252.9260076642913"
"2700728","2251.9309474739985","2251.9309474739985","2251.9309474739985"
"2701497","2244.929933214972","2244.929933214972","2244.929933214972"
"2702266","2246.852393206867","2246.852393206867","2246.852393206867"
"2703035","2242.677091418175","2242.677091418175","2242.677091418175"
"2703804","2253.972457667648","2253.972457667648","2253.972457667648"
"2704573","2249.7189674968517","2249.7189674968517","2249.7189674968517"
"2705342","2258.3508972690406","2258.3508972690406","2258.3508972690406"
"2706111","2254.978786544602","2254.978786544602","2254.978786544602"
"2706880","2252.5981577672615","2252.5981577672615","2252.5981577672615"
"2707649","2245.0793608744425","2245.0793608744425","2245.0793608744425"
"2708418","2255.960018658416","2255.960018658416","2255.960018658416"
"2709187","2249.478099575894","2249.478099575894","2249.478099575894"
"2709956","2241.8920867062925","2241.8920867062925","2241.8920867062925"
"2710725","2252.1963141419337","2252.1963141419337","2252.1963141419337"
"2711494","2248.7037344164874","2248.7037344164874","2248.7037344164874"
