"Step","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__200__1700082506 - train/return__MAX","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700045843__test - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700045843__test - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700045843__test - train/return__MAX","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return__MIN","RoboPianist-repertoire-150-NocturneOp9No2-v0__88__1700035476 - train/return__MAX"
"1482632","1508.5468817491562","1508.5468817491562","1508.5468817491562","1663.5483380867388","1663.5483380867388","1663.5483380867388","1163.608199362236","1163.608199362236","1163.608199362236"
"1483401","1508.3041946943197","1508.3041946943197","1508.3041946943197","1662.1932082066592","1662.1932082066592","1662.1932082066592","1167.66829939665","1167.66829939665","1167.66829939665"
"1484170","1506.9984887756093","1506.9984887756093","1506.9984887756093","1667.1740282343055","1667.1740282343055","1667.1740282343055","1181.1239278227756","1181.1239278227756","1181.1239278227756"
"1484939","1507.938278209167","1507.938278209167","1507.938278209167","1660.2598020323933","1660.2598020323933","1660.2598020323933","1180.965330566556","1180.965330566556","1180.965330566556"
"1485708","1510.3911749701633","1510.3911749701633","1510.3911749701633","1655.782316929269","1655.782316929269","1655.782316929269","1177.7228705142597","1177.7228705142597","1177.7228705142597"
"1486477","1508.6479477903656","1508.6479477903656","1508.6479477903656","1661.5785905427485","1661.5785905427485","1661.5785905427485","1180.668209532905","1180.668209532905","1180.668209532905"
"1487246","1509.1870724675252","1509.1870724675252","1509.1870724675252","1655.6578539015213","1655.6578539015213","1655.6578539015213","1169.9112823009264","1169.9112823009264","1169.9112823009264"
"1488015","1510.3326945154654","1510.3326945154654","1510.3326945154654","1656.1562198065578","1656.1562198065578","1656.1562198065578","1193.7267941903249","1193.7267941903249","1193.7267941903249"
"1488784","1511.80398636796","1511.80398636796","1511.80398636796","1659.8884101003525","1659.8884101003525","1659.8884101003525","1326.3589798178602","1326.3589798178602","1326.3589798178602"
"1489553","1512.3442363872648","1512.3442363872648","1512.3442363872648","1660.715041070399","1660.715041070399","1660.715041070399","1324.562553355309","1324.562553355309","1324.562553355309"
"1490322","1512.2051315537435","1512.2051315537435","1512.2051315537435","1653.6166537931713","1653.6166537931713","1653.6166537931713","1331.2523489465432","1331.2523489465432","1331.2523489465432"
"1491091","1512.10129157937","1512.10129157937","1512.10129157937","1654.1981519147305","1654.1981519147305","1654.1981519147305","1277.5503631165502","1277.5503631165502","1277.5503631165502"
"1491860","1512.446196536455","1512.446196536455","1512.446196536455","1643.3053045942427","1643.3053045942427","1643.3053045942427","1239.3974375732294","1239.3974375732294","1239.3974375732294"
"1492629","1512.109743097636","1512.109743097636","1512.109743097636","1653.0394390553704","1653.0394390553704","1653.0394390553704","1322.8539033841755","1322.8539033841755","1322.8539033841755"
"1493398","1510.8848240515206","1510.8848240515206","1510.8848240515206","1655.3810387574454","1655.3810387574454","1655.3810387574454","1332.442293016741","1332.442293016741","1332.442293016741"
"1494167","1512.0096449455257","1512.0096449455257","1512.0096449455257","1655.3491114502365","1655.3491114502365","1655.3491114502365","1328.6881163561839","1328.6881163561839","1328.6881163561839"
"1494936","1511.5554437982116","1511.5554437982116","1511.5554437982116","1651.049292862038","1651.049292862038","1651.049292862038","1318.3255962257247","1318.3255962257247","1318.3255962257247"
"1495705","1511.4214883897287","1511.4214883897287","1511.4214883897287","1654.744439613241","1654.744439613241","1654.744439613241","1314.9113296979597","1314.9113296979597","1314.9113296979597"
"1496474","1511.2444878327215","1511.2444878327215","1511.2444878327215","1651.5611067244229","1651.5611067244229","1651.5611067244229","1337.0157661435576","1337.0157661435576","1337.0157661435576"
"1497243","1510.841070488804","1510.841070488804","1510.841070488804","1650.3799614607287","1650.3799614607287","1650.3799614607287","1318.4136191873654","1318.4136191873654","1318.4136191873654"
"1498012","1511.906302249042","1511.906302249042","1511.906302249042","1655.0001746228688","1655.0001746228688","1655.0001746228688","1329.4941125807027","1329.4941125807027","1329.4941125807027"
"1498781","1512.1429854704818","1512.1429854704818","1512.1429854704818","1657.6595256880817","1657.6595256880817","1657.6595256880817","1334.9710677555272","1334.9710677555272","1334.9710677555272"
"1499550","1512.2459592406883","1512.2459592406883","1512.2459592406883","1648.5683852999566","1648.5683852999566","1648.5683852999566","1325.1572916771836","1325.1572916771836","1325.1572916771836"
"1500319","1512.1168547821885","1512.1168547821885","1512.1168547821885","1658.8740924915296","1658.8740924915296","1658.8740924915296","1324.4195381297145","1324.4195381297145","1324.4195381297145"
"1501088","1512.084558095462","1512.084558095462","1512.084558095462","1648.5553864925007","1648.5553864925007","1648.5553864925007","1309.9327357247087","1309.9327357247087","1309.9327357247087"
"1501857","1510.2522203678263","1510.2522203678263","1510.2522203678263","1661.0099256528247","1661.0099256528247","1661.0099256528247","1307.3946477909599","1307.3946477909599","1307.3946477909599"
"1502626","1510.5742899979139","1510.5742899979139","1510.5742899979139","1657.5849421123166","1657.5849421123166","1657.5849421123166","1295.6984952408532","1295.6984952408532","1295.6984952408532"
"1503395","1509.1044288445046","1509.1044288445046","1509.1044288445046","1651.4778861543623","1651.4778861543623","1651.4778861543623","1297.6639137070417","1297.6639137070417","1297.6639137070417"
"1504164","1510.2532476553843","1510.2532476553843","1510.2532476553843","1656.4838891595157","1656.4838891595157","1656.4838891595157","1116.6555442390475","1116.6555442390475","1116.6555442390475"
"1504933","1511.5222757051577","1511.5222757051577","1511.5222757051577","1652.538727929854","1652.538727929854","1652.538727929854","1027.1301789993886","1027.1301789993886","1027.1301789993886"
"1505702","1510.2707584026489","1510.2707584026489","1510.2707584026489","1660.902946208282","1660.902946208282","1660.902946208282","1147.1978358733875","1147.1978358733875","1147.1978358733875"
"1506471","1512.0741745677346","1512.0741745677346","1512.0741745677346","1655.0633237569018","1655.0633237569018","1655.0633237569018","1020.8384512403132","1020.8384512403132","1020.8384512403132"
"1507240","1511.1264382046031","1511.1264382046031","1511.1264382046031","1657.7388589355141","1657.7388589355141","1657.7388589355141","1032.1810795857173","1032.1810795857173","1032.1810795857173"
"1508009","1509.9461902160667","1509.9461902160667","1509.9461902160667","1651.0530220967312","1651.0530220967312","1651.0530220967312","1032.0284962608291","1032.0284962608291","1032.0284962608291"
"1508778","1512.1450434087062","1512.1450434087062","1512.1450434087062","1655.8086939727477","1655.8086939727477","1655.8086939727477","1036.3752353563805","1036.3752353563805","1036.3752353563805"
"1509547","1509.2734365659508","1509.2734365659508","1509.2734365659508","1651.4280386956093","1651.4280386956093","1651.4280386956093","1163.089252993133","1163.089252993133","1163.089252993133"
"1510316","1511.8855035438908","1511.8855035438908","1511.8855035438908","1656.926273005012","1656.926273005012","1656.926273005012","1186.577864304969","1186.577864304969","1186.577864304969"
"1511085","1510.9462941284235","1510.9462941284235","1510.9462941284235","1659.7650790947846","1659.7650790947846","1659.7650790947846","1048.918517463389","1048.918517463389","1048.918517463389"
"1511854","1512.8462914965019","1512.8462914965019","1512.8462914965019","1658.0258572608946","1658.0258572608946","1658.0258572608946","1061.4248720468986","1061.4248720468986","1061.4248720468986"
"1512623","1510.7742999238674","1510.7742999238674","1510.7742999238674","1653.6723691453308","1653.6723691453308","1653.6723691453308","1069.72900269423","1069.72900269423","1069.72900269423"
"1513392","1510.357168983937","1510.357168983937","1510.357168983937","1661.1635513428425","1661.1635513428425","1661.1635513428425","1063.6762445644094","1063.6762445644094","1063.6762445644094"
"1514161","1511.1268352134437","1511.1268352134437","1511.1268352134437","1667.2410437151686","1667.2410437151686","1667.2410437151686","1062.2858571348652","1062.2858571348652","1062.2858571348652"
"1514930","1511.3582335430601","1511.3582335430601","1511.3582335430601","1656.6693273414203","1656.6693273414203","1656.6693273414203","1140.4926827795355","1140.4926827795355","1140.4926827795355"
"1515699","1511.7100799329312","1511.7100799329312","1511.7100799329312","1660.831508538683","1660.831508538683","1660.831508538683","939.4096616735205","939.4096616735205","939.4096616735205"
"1516468","1510.8964598433383","1510.8964598433383","1510.8964598433383","1650.469476855106","1650.469476855106","1650.469476855106","1048.3968439094376","1048.3968439094376","1048.3968439094376"
"1517237","1511.669990353871","1511.669990353871","1511.669990353871","1649.9969520098705","1649.9969520098705","1649.9969520098705","1038.0829010807788","1038.0829010807788","1038.0829010807788"
"1518006","1512.571755718457","1512.571755718457","1512.571755718457","1646.9866797329335","1646.9866797329335","1646.9866797329335","1002.2595471163055","1002.2595471163055","1002.2595471163055"
"1518775","1513.081567239757","1513.081567239757","1513.081567239757","1661.8307035256641","1661.8307035256641","1661.8307035256641","845.2925829937782","845.2925829937782","845.2925829937782"
"1519544","1512.4035286870983","1512.4035286870983","1512.4035286870983","1652.5756065122534","1652.5756065122534","1652.5756065122534","706.8499908422385","706.8499908422385","706.8499908422385"
"1520313","1511.9268439912923","1511.9268439912923","1511.9268439912923","1645.9433647761007","1645.9433647761007","1645.9433647761007","960.3437831844236","960.3437831844236","960.3437831844236"
"1521082","1512.3760964145365","1512.3760964145365","1512.3760964145365","1653.92487586663","1653.92487586663","1653.92487586663","1147.1082632102361","1147.1082632102361","1147.1082632102361"
"1521851","1511.5580683948513","1511.5580683948513","1511.5580683948513","1645.8510495607813","1645.8510495607813","1645.8510495607813","772.3039724176368","772.3039724176368","772.3039724176368"
"1522620","1512.0612893280716","1512.0612893280716","1512.0612893280716","1662.7920721940566","1662.7920721940566","1662.7920721940566","888.3191445237527","888.3191445237527","888.3191445237527"
"1523389","1511.361726086071","1511.361726086071","1511.361726086071","1666.5017564886355","1666.5017564886355","1666.5017564886355","702.9970897733657","702.9970897733657","702.9970897733657"
"1524158","1510.7898835274423","1510.7898835274423","1510.7898835274423","1654.7070311664775","1654.7070311664775","1654.7070311664775","845.3114175234317","845.3114175234317","845.3114175234317"
"1524927","1511.3734201784146","1511.3734201784146","1511.3734201784146","1660.6052805795184","1660.6052805795184","1660.6052805795184","838.262243335013","838.262243335013","838.262243335013"
"1525696","1509.8786480644599","1509.8786480644599","1509.8786480644599","1659.5035261700125","1659.5035261700125","1659.5035261700125","852.5664515636731","852.5664515636731","852.5664515636731"
"1526465","1511.8755520401319","1511.8755520401319","1511.8755520401319","1661.3525621076292","1661.3525621076292","1661.3525621076292","847.8725064749924","847.8725064749924","847.8725064749924"
"1527234","1511.6602908434293","1511.6602908434293","1511.6602908434293","1670.0802521949488","1670.0802521949488","1670.0802521949488","831.786292303464","831.786292303464","831.786292303464"
"1528003","1511.130915735726","1511.130915735726","1511.130915735726","1668.0585655505765","1668.0585655505765","1668.0585655505765","844.0103280303958","844.0103280303958","844.0103280303958"
"1528772","1511.219432783756","1511.219432783756","1511.219432783756","1668.3576803555675","1668.3576803555675","1668.3576803555675","711.6818529662514","711.6818529662514","711.6818529662514"
"1529541","1510.7888818509093","1510.7888818509093","1510.7888818509093","1667.4440052656062","1667.4440052656062","1667.4440052656062","713.0649813449056","713.0649813449056","713.0649813449056"
"1530310","1510.4187683141008","1510.4187683141008","1510.4187683141008","1671.9670395472278","1671.9670395472278","1671.9670395472278","802.504253528757","802.504253528757","802.504253528757"
"1531079","1508.9378872657153","1508.9378872657153","1508.9378872657153","1670.0710713831686","1670.0710713831686","1670.0710713831686","977.1692641380677","977.1692641380677","977.1692641380677"
"1531848","1507.8054150664263","1507.8054150664263","1507.8054150664263","1668.0205611858953","1668.0205611858953","1668.0205611858953","741.440490046986","741.440490046986","741.440490046986"
"1532617","1509.2462856849859","1509.2462856849859","1509.2462856849859","1664.3891301972894","1664.3891301972894","1664.3891301972894","735.6935522877702","735.6935522877702","735.6935522877702"
"1533386","1509.3094224383344","1509.3094224383344","1509.3094224383344","1661.2875688839713","1661.2875688839713","1661.2875688839713","911.3955794033948","911.3955794033948","911.3955794033948"
"1534155","1509.2374441926088","1509.2374441926088","1509.2374441926088","1656.8680190384766","1656.8680190384766","1656.8680190384766","552.1176263128692","552.1176263128692","552.1176263128692"
